Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
437	1	-3291.23	-3304.08	12.8541	3.755757	0.1719855	0.0160242	0.0185366	0.0241324	0.0266251	0.0132944	0.0448901	0.0112891	0.0228554	0.0157383	0.0252589	0.0114726	0.010685	0.00837003	0.0236557	0.01398881	-0.2313926	0.0185828	0.540649	0.00581412	0.00729793	0.425916	0.00173917	23.30339	0.3565495	-4.269498	0.000172428	0.0193352	0.306734	3.67376	0.307346	0.308653	0.118683	0.265317	0.1251569	2.848821
438	0	-3299.12	-3308.18	9.05445	3.252536	0.1471489	0.010194	0.0388331	0.0303145	0.050746	0.0600873	0.0412275	0.0256308	0.0350257	0.0186839	0.00879073	0.0167547	0.0562016	0.0134947	0.00929957	0.02878173	0.1760107	0.00817884	0.595174	0.00362678	0.010389	0.37423	0.00840142	39.38598	0.04195339	-3.548014	4.43951e-05	0.00984693	0.23321	3.7569	0.288649	0.329745	0.128235	0.253371	0.2179641	0.1924784
439	1	-3281.02	-3297.97	16.9436	3.754759	0.2127425	0.0387113	0.0171664	0.0246801	0.0355287	0.0200678	0.0411739	0.0198557	0.0194427	0.0220777	0.0263517	0.0130207	0.0146124	0.0137299	0.0263052	0.02215893	0.117545	0.0139734	0.526141	0.00893465	0.00298437	0.440124	0.00784307	17.35414	0.00545196	-3.809515	0.000803221	0.0414348	0.416089	3.54167	0.29256	0.284397	0.134881	0.288163	0.1229969	0.04432598
440	0	-3291.11	-3303.84	12.7325	2.80531	0.1836438	0.0107792	0.0250671	0.0316436	0.0525484	0.0660459	0.0356753	0.0235052	0.0372866	0.0219357	0.0165263	0.0292917	0.0306886	0.0191534	0.0142162	0.02566685	0.1015893	0.0152902	0.481073	0.00536479	0.0162519	0.477426	0.00459379	26.90297	0.02464871	-3.662555	0.000287157	0.0249044	0.339644	3.63516	0.313206	0.294986	0.129832	0.261975	0.126238	0.1952559
441	1	-3294.8	-3305.51	10.7085	3.754759	0.1663966	0.0395243	0.0195234	0.0450921	0.0492399	0.0434743	0.0342014	0.0269717	0.0318474	0.0296353	0.0311614	0.013867	0.00558099	0.0125792	0.0210485	0.02527726	-0.0412012	0.0190387	0.419713	0.00473354	0.00789553	0.546901	0.00171767	17.29436	0.09627599	-3.67785	0.000131637	0.0169089	0.29055	3.69241	0.2883	0.316589	0.130122	0.264989	0.05507479	1.748095
442	0	-3289.19	-3302.37	13.1834	2.847585	0.1463201	0.0277463	0.0288993	0.0231664	0.0429575	0.0336935	0.0342397	0.00917902	0.0256539	0.00930166	0.0317536	0.0155697	0.0221989	0.0344158	0.0597095	0.02625431	-0.1584583	0.00909029	0.503199	0.00838505	0.0176806	0.453224	0.00842076	10.89124	0.222614	-3.639925	4.20934e-05	0.00958934	0.2307	3.75967	0.292593	0.2985	0.144538	0.264369	0.06415569	3.469902
443	1	-3287.61	-3301.53	13.9181	3.226828	0.2121956	0.0325284	0.019524	0.0354984	0.0432016	0.0224786	0.0525211	0.0460008	0.0213695	0.0181158	0.0196618	0.0161775	0.0237048	0.0116509	0.010253	0.02272134	0.06526602	0.0182193	0.511985	0.00628846	0.00990354	0.453208	0.00039576	18.95881	0.008973756	-3.784451	0.0007899	0.0410941	0.414731	3.54338	0.284219	0.288452	0.142167	0.285161	0.07423978	0.1208753
444	0	-3295.19	-3304.91	9.7156	2.566228	0.1645499	0.0194911	0.036375	0.0372592	0.0407139	0.0564181	0.0380233	0.0239558	0.0649333	0.0173986	0.105259	0.0239603	0.0227902	0.0384097	0.0448434	0.03866448	-0.2243144	0.00597711	0.432869	0.00551132	0.0109545	0.542869	0.00181841	16.75457	0.2290716	-3.252834	0.000119919	0.0161433	0.285149	3.69859	0.314202	0.295755	0.141	0.249042	0.004757218	48.15244
445	1	-3287.62	-3300.46	12.8338	3.372388	0.1744782	0.045671	0.019524	0.0133916	0.0408338	0.0206907	0.0352542	0.0173453	0.0273969	0.0333381	0.0241037	0.011717	0.00431715	0.0256411	0.0457685	0.02277498	0.01543162	0.00847294	0.532555	0.00906923	0.0156716	0.430095	0.00413626	12.80729	0.008777182	-3.782093	0.000193403	0.0204694	0.313871	3.66547	0.304975	0.292168	0.126994	0.275863	0.0242088	0.3625616
446	0	-3292.79	-3303.37	10.5793	2.565377	0.161715	0.0485305	0.0409183	0.0156808	0.0407877	0.0356463	0.0199448	0.0131229	0.0302841	0.0426506	0.0280567	0.0497251	0.01299	0.0384139	0.0295669	0.03841646	-0.110015	0.00609663	0.508748	0.00882642	0.0189902	0.456557	0.000781976	10.17685	0.243277	-3.259269	0.000103497	0.0150037	0.276811	3.70808	0.287224	0.301748	0.141801	0.269227	0.1332621	1.825554
447	1	-3292.55	-3302.08	9.53349	3.372388	0.1996199	0.026658	0.0165986	0.0133916	0.0416758	0.0313603	0.041617	0.0192366	0.0188859	0.0327658	0.0694671	0.0115831	0.020722	0.0283643	0.0819385	0.03498524	-0.02037744	0.0165874	0.466837	0.00929663	0.00137106	0.503765	0.00214221	12.87763	0.09584209	-3.352829	0.00052426	0.0335565	0.382665	3.58325	0.280586	0.315119	0.141956	0.262339	0.07546465	1.270026
448	0	-3293.55	-3304.08	10.5266	2.377524	0.2118888	0.0342535	0.0604616	0.0281322	0.0622921	0.0232688	0.0457463	0.0262793	0.0471163	0.0238599	0.03502	0.0461709	0.0241802	0.021748	0.145862	0.03419372	0.03956288	0.0106401	0.523116	0.0161105	0.0103735	0.439243	0.000516516	7.104444	0.01664556	-3.375713	0.000782495	0.0409034	0.413968	3.54435	0.26915	0.346066	0.1173	0.267484	0.05620844	0.2961399
449	1	-3289.98	-3303.35	13.3773	3.372388	0.1517624	0.0115309	0.0152516	0.0272125	0.0300294	0.0329919	0.0576164	0.0312187	0.0230906	0.0255203	0.0298194	0.0158846	0.0248129	0.0340762	0.045029	0.02899079	-0.09985898	0.00680743	0.398995	0.00413093	0.0125398	0.573469	0.0040585	14.75514	0.1821113	-3.540777	5.90766e-05	0.0113518	0.247136	3.74145	0.30001	0.317591	0.138242	0.244156	0.08225235	2.214056
450	0	-3285.97	-3294.07	8.10439	2.588139	0.1687218	0.0860508	0.0657724	0.0221237	0.0899975	0.0429267	0.0460375	0.0128479	0.0391289	0.0222566	0.0629954	0.0259593	0.0181264	0.0294066	0.0340856	0.04695809	0.03755416	0.0100828	0.504823	0.0101908	0.00677446	0.467677	0.000452711	7.516308	0.04253983	-3.0585	0.000147603	0.0178985	0.297313	3.68464	0.315617	0.290972	0.12337	0.270041	0.08009399	0.5311239
451	1	-3292.2	-3305.07	12.8662	3.805602	0.1521145	0.0177307	0.0112782	0.0312818	0.0257297	0.0266944	0.052011	0.0375259	0.0460381	0.05443	0.0215572	0.019714	0.0207494	0.0172308	0.0461542	0.02844286	0.04178427	0.00486316	0.564455	0.011455	0.00388084	0.40968	0.00566585	10.96506	0.07722212	-3.559858	6.03358e-05	0.0114716	0.248195	3.74027	0.292082	0.318359	0.130995	0.258564	0.1190064	0.6488905
452	0	-3293.36	-3300.24	6.88873	2.588139	0.1633652	0.0932639	0.0684296	0.0261486	0.0713393	0.0195443	0.0324827	0.0368246	0.0351837	0.0418292	0.0374351	0.0149061	0.0377679	0.0268807	0.0499553	0.02724304	0.1367203	0.00965754	0.499844	0.00534372	0.00305352	0.48168	0.000421106	8.306331	0.1111801	-3.602957	0.000112831	0.0156618	0.281671	3.70255	0.298702	0.30664	0.129368	0.26529	0.2479003	0.4484869
453	1	-3288.11	-3301.46	13.3492	3.805602	0.1754606	0.0215515	0.0125694	0.0262122	0.0344099	0.0282842	0.043474	0.0316515	0.0715867	0.019277	0.0272788	0.0113581	0.0312016	0.0756075	0.0375894	0.03229474	-0.03560282	0.0129932	0.501133	0.00750885	0.0118656	0.462881	0.00361906	7.271972	0.06189947	-3.432851	0.000202173	0.020925	0.316669	3.6622	0.31561	0.306704	0.138294	0.239391	0.02629666	2.353891
454	0	-3286.74	-3297.23	10.4882	2.174293	0.1532007	0.0774295	0.0388536	0.0190236	0.0657526	0.0221024	0.0372096	0.0125461	0.0556121	0.0418292	0.061014	0.0473303	0.0308238	0.0313105	0.0205826	0.02802566	-0.0508838	0.00956734	0.495176	0.00919474	0.00839423	0.477132	0.000536029	7.154768	0.08026569	-3.574635	6.43529e-05	0.0118455	0.251458	3.73663	0.270531	0.333261	0.135622	0.260586	0.02938189	2.731808
455	1	-3286.58	-3298.65	12.0703	4.507767	0.1856154	0.0178341	0.00976926	0.0291369	0.0419439	0.0186551	0.0370108	0.0445074	0.0513674	0.0195301	0.0165586	0.0128398	0.0194545	0.0218898	0.0299627	0.03425321	0.1229204	0.0175935	0.4973	0.00307355	0.00637388	0.470689	0.00497002	7.199183	0.09975577	-3.373975	0.000311045	0.0259109	0.345087	3.62869	0.299048	0.291529	0.14411	0.265314	0.2226762	0.4479858
456	0	-3286.59	-3298.86	12.2677	2.301727	0.1934495	0.0920661	0.0486299	0.0190236	0.0637945	0.0218701	0.0478391	0.020959	0.0264161	0.0319547	0.0580356	0.0266835	0.0196391	0.0414414	0.027913	0.03104448	0.2156727	0.0188409	0.546672	0.00198683	0.00520665	0.426853	0.000441181	6.38007	0.003640451	-3.472334	0.000420444	0.030084	0.366346	3.60315	0.302038	0.315073	0.134484	0.248406	0.2193131	0.01659933
457	1	-3298.43	-3310.78	12.3457	4.507767	0.1585775	0.0396025	0.0167419	0.0361735	0.0285381	0.0162774	0.0433525	0.0343822	0.0972942	0.0167609	0.0283104	0.0113066	0.0147483	0.0175894	0.0477307	0.02697091	-0.185779	0.025406	0.534577	0.00207016	0.0079323	0.424305	0.00570909	7.467964	0.1961194	-3.612996	8.73917e-05	0.0137933	0.267519	3.7186	0.296215	0.291192	0.136365	0.276227	0.0103404	18.96632
458	0	-3288.95	-3298.91	9.96281	2.308747	0.2071764	0.0818608	0.0387904	0.0387045	0.0758563	0.0372611	0.0282724	0.0317181	0.0267015	0.0426544	0.0120797	0.0089689	0.0334374	0.0215183	0.0676243	0.0346234	-0.0201856	0.0157976	0.501247	0.00877789	0.0108335	0.461203	0.00214036	7.290417	0.08058825	-3.363225	0.00067471	0.0380154	0.402127	3.55918	0.280479	0.324805	0.135863	0.258853	0.06040265	1.334184
459	1	-3289.25	-3301.82	12.566	3.21621	0.1849196	0.0106056	0.0177072	0.0176434	0.0359948	0.0151008	0.0321906	0.0306959	0.0684534	0.0240126	0.0431457	0.0129493	0.0847865	0.0271292	0.0332788	0.01941081	0.06128271	0.0246463	0.541238	0.00196733	0.00595635	0.420293	0.00589919	5.473579	0.01253771	-3.941925	0.000302455	0.0255537	0.34317	3.63097	0.27731	0.306858	0.148392	0.267441	0.07382042	0.1698407
460	0	-3297.75	-3301.51	3.75432	2.213285	0.1500771	0.114839	0.0541043	0.0595728	0.0550287	0.0368278	0.0308787	0.0125747	0.0225491	0.081358	0.050914	0.0105526	0.085061	0.02185	0.0508146	0.03661726	0.1203899	0.0130862	0.502802	0.0065972	0.00678396	0.467516	0.00321466	11.4318	0.02717025	-3.307236	5.33307e-05	0.0107882	0.242059	3.7471	0.293798	0.303054	0.135413	0.267735	0.1475601	0.18413
461	1	-3294.6	-3303.29	8.69293	2.99874	0.2142205	0.0203206	0.016131	0.0260724	0.032586	0.0195047	0.0364499	0.0545155	0.0294357	0.0351174	0.164619	0.0291194	0.0276098	0.0720644	0.0332721	0.0280051	-0.1479943	0.0178561	0.48613	0.00210889	0.00650923	0.484436	0.00295938	8.070505	0.161412	-3.575369	0.000839998	0.0423609	0.419744	3.53706	0.281503	0.319526	0.128761	0.27021	0.01341769	12.02979
462	0	-3297.73	-3307.06	9.3299	2.294102	0.2031385	0.0717667	0.0329086	0.0478945	0.0380187	0.0456304	0.0267312	0.0321015	0.0147719	0.0332456	0.0403826	0.0113199	0.0864642	0.0620769	0.0535087	0.0414323	0.06855749	0.0120023	0.560249	0.00393099	0.00513851	0.409116	0.00956304	7.056965	0.05892029	-3.183695	0.000590996	0.0356055	0.391799	3.572	0.288289	0.297135	0.137233	0.277342	0.1274778	0.4622004
463	1	-3288.35	-3300.31	11.956	2.660915	0.1751222	0.0408118	0.0211446	0.0356833	0.0525612	0.0208207	0.0416883	0.0512133	0.0397118	0.0553064	0.0169803	0.0251083	0.0204312	0.0397582	0.055869	0.02857267	0.002672899	0.0188475	0.513953	0.00452075	0.00228947	0.459143	0.00124716	10.04246	0.04024813	-3.555305	0.000199119	0.0207675	0.315706	3.66333	0.2827	0.313496	0.134671	0.269133	0.04292103	0.9377252
464	0	-3295.78	-3302	6.22278	2.205816	0.1940972	0.0840659	0.0343434	0.118155	0.0434884	0.0621717	0.0394804	0.0240569	0.0211026	0.0294867	0.0595926	0.0126906	0.0915817	0.0364439	0.0397156	0.04450707	-0.02823673	0.0101202	0.560246	0.00252001	0.0123621	0.404337	0.010415	9.301993	0.03349744	-3.112107	0.000430582	0.0304411	0.368077	3.60105	0.275927	0.323889	0.126339	0.273846	0.005260703	6.367483
465	1	-3291.76	-3301.47	9.70925	2.67833	0.1754039	0.0388128	0.0259576	0.0429681	0.0421485	0.0179395	0.0192851	0.0501143	0.0650933	0.0599014	0.0519079	0.014127	0.0484474	0.0502302	0.0606156	0.03669797	-0.2808737	0.0110679	0.556769	0.0103861	0.00197908	0.419748	5.07002e-05	6.270943	0.2999722	-3.305034	0.000201658	0.0208985	0.316508	3.66239	0.298584	0.288482	0.143247	0.269687	0.01909854	15.70655
466	0	-3292.77	-3299.67	6.89509	2.205816	0.1793492	0.0630363	0.0470731	0.10689	0.0514585	0.0493536	0.0249245	0.0170154	0.0259762	0.0495968	0.0507342	0.0187463	0.0786564	0.0384219	0.0602013	0.03903465	0.03187285	0.0203299	0.508108	0.00167133	0.00820384	0.452513	0.00917337	8.101001	0.1250166	-3.243305	0.000239817	0.0227755	0.327662	3.64932	0.295151	0.302493	0.131106	0.271249	0.1568894	0.7968451
467	1	-3286.42	-3298.24	11.8228	2.67833	0.1666447	0.0168934	0.0259576	0.0426849	0.0468673	0.0342959	0.0396379	0.0818008	0.102273	0.0563476	0.0607456	0.0265549	0.0256821	0.0717108	0.0344344	0.0359459	0.04764019	0.0133411	0.553711	0.00652412	0.00841801	0.417443	0.000562787	4.42826	0.001683102	-3.32574	0.000133275	0.0170131	0.291273	3.69158	0.286815	0.320963	0.132164	0.260058	0.0493233	0.03412388
468	0	-3289.59	-3303.66	14.0657	2.205816	0.1674982	0.0643747	0.0259892	0.0474969	0.045503	0.0231026	0.0249455	0.014682	0.0175494	0.0273193	0.0437378	0.0271972	0.0337423	0.027941	0.0616908	0.03513172	0.05778119	0.00678247	0.54288	0.00676365	0.0181556	0.422529	0.00288881	8.142142	0.002419171	-3.348651	0.000139029	0.0173742	0.293759	3.68873	0.302644	0.286401	0.137303	0.273653	0.06020036	0.04018532
469	1	-3292.62	-3301.75	9.1308	2.720046	0.1755695	0.0252112	0.0231207	0.0351419	0.0439701	0.027775	0.0297344	0.0504157	0.0760045	0.125826	0.0491608	0.0133331	0.0236769	0.0705855	0.0375767	0.03808614	0.1971346	0.00865449	0.671603	0.00687574	0.00481619	0.307112	0.000937929	5.574298	0.01581354	-3.267905	0.000203162	0.0209758	0.316978	3.66184	0.268664	0.32047	0.110309	0.300557	0.2129481	0.07426003
470	0	-3293.24	-3307.54	14.2999	2.530749	0.1563636	0.0544229	0.0339901	0.0476609	0.0429817	0.0154828	0.037053	0.0157817	0.0330621	0.024889	0.0198244	0.0202679	0.0182251	0.0272795	0.0262876	0.0278029	-0.2458043	0.00776282	0.520165	0.00589608	0.00846578	0.450684	0.00702568	12.79848	0.2743348	-3.582615	7.72426e-05	0.0129719	0.260926	3.72602	0.307221	0.290066	0.137595	0.265118	0.02853049	9.615498
471	1	-3283.96	-3299.09	15.1346	2.720046	0.1919822	0.0390986	0.0257172	0.0437034	0.0461061	0.0323318	0.0206155	0.0385024	0.0409651	0.0140844	0.0241514	0.0216671	0.049982	0.0245851	0.0382834	0.03118003	0.04716497	0.0118891	0.58783	0.00448537	0.00840443	0.386611	0.000779881	8.503765	0.04632036	-3.467977	0.000398116	0.0292818	0.36241	3.60791	0.292547	0.301892	0.117871	0.28769	0.09348533	0.4954827
472	0	-3294.66	-3301.29	6.63145	2.530749	0.1914244	0.0847453	0.0720834	0.025122	0.0527954	0.0151197	0.0267241	0.00642424	0.0411537	0.0647975	0.0223236	0.0123468	0.020864	0.031442	0.0161165	0.01859283	0.04757944	0.00699138	0.521976	0.00385027	0.0214789	0.440262	0.00544187	7.586282	0.01624807	-3.984979	0.000389856	0.0289793	0.360908	3.60972	0.320908	0.307208	0.123959	0.247925	0.06382751	0.2545622
473	1	-3284.2	-3296.72	12.5114	2.320559	0.2320253	0.0402724	0.023137	0.0422855	0.0666357	0.0392711	0.0361771	0.0385024	0.0767204	0.0740745	0.018636	0.021304	0.0360229	0.035736	0.0480355	0.04303223	0.05289533	0.0156622	0.48893	0.0117758	0.00605139	0.475236	0.00234441	5.534778	0.04828746	-3.145806	0.00137716	0.0540521	0.462017	3.48255	0.264044	0.30324	0.143994	0.288723	0.1011828	0.47723
474	0	-3286.67	-3301.44	14.7657	2.845322	0.2226698	0.0356552	0.0347039	0.0249316	0.0439576	0.0213036	0.0387462	0.00566523	0.0238251	0.0243148	0.0247518	0.0289704	0.0251021	0.0133828	0.00570951	0.0213887	0.05562167	0.0216025	0.524932	0.0112895	0.00562333	0.434929	0.00162416	7.97996	0.06179118	-3.844893	0.00107265	0.0477914	0.440206	3.51093	0.289603	0.299555	0.142888	0.267954	0.1174128	0.5262727
475	1	-3284.63	-3296.4	11.7718	2.320559	0.1604471	0.0255883	0.0187796	0.0365831	0.0666357	0.0338847	0.0356945	0.0432827	0.0877283	0.0427339	0.0440866	0.0183365	0.0325665	0.0537172	0.0317882	0.0314386	-0.06516781	0.0151489	0.530673	0.00279817	0.00211762	0.44757	0.0016923	5.65502	0.1623111	-3.459719	9.67363e-05	0.0145081	0.273064	3.71233	0.283351	0.327723	0.134941	0.253986	0.09714329	1.670842
476	0	-3281.9	-3297.27	15.3656	2.832902	0.201207	0.0283972	0.0393283	0.0219709	0.0598907	0.0262866	0.0223082	0.0154252	0.023507	0.0176528	0.0258736	0.0409935	0.0207598	0.0183155	0.0175374	0.02378018	-0.1676425	0.0123037	0.497305	0.00966772	0.0106316	0.464927	0.00516462	17.16865	0.1688746	-3.738903	0.000553662	0.0344747	0.386801	3.57817	0.302583	0.294539	0.138042	0.264836	0.001232107	137.0616
477	1	-3300.06	-3308.17	8.10305	2.220066	0.2031286	0.0139881	0.0243897	0.0539039	0.0732877	0.0419639	0.0410193	0.0239163	0.075257	0.0523022	0.0727921	0.0495476	0.0561915	0.0297087	0.0122489	0.04224103	-0.06858407	0.0140279	0.592506	0.00650584	0.00189649	0.381892	0.00317222	6.96436	0.1593813	-3.164363	0.0005908	0.0355997	0.391774	3.57204	0.257416	0.338422	0.132785	0.271378	0.09079728	1.755354
478	0	-3286.09	-3299.44	13.3509	2.842789	0.2107953	0.0282862	0.037757	0.0218494	0.0531093	0.0283955	0.0296039	0.00990526	0.0175331	0.0471472	0.013564	0.00938239	0.0223837	0.0164703	0.0316279	0.02008753	0.07703404	0.00809291	0.616427	0.0070584	0.00751409	0.356231	0.00467695	12.22192	0.1084123	-3.907656	0.00075649	0.0402262	0.411241	3.54778	0.281614	0.311187	0.140298	0.266901	0.1854464	0.584602
479	1	-3284.87	-3297.5	12.6312	1.987177	0.2070363	0.0390998	0.0380181	0.0625961	0.0727296	0.0378425	0.0326906	0.0519528	0.0248964	0.0260787	0.0412978	0.0389362	0.0263176	0.032996	0.0445601	0.03739708	-0.2294835	0.0124994	0.516266	0.00561941	0.00962336	0.455589	0.00040286	8.881227	0.2569461	-3.286163	0.000671675	0.0379308	0.401771	3.55963	0.301221	0.302837	0.12889	0.267052	0.02746263	9.356211
480	0	-3286.43	-3299.71	13.2822	3.020469	0.1749646	0.0149939	0.0373097	0.0254516	0.0460422	0.019449	0.0419658	0.0127526	0.0351298	0.0289755	0.0219352	0.018281	0.0123654	0.0251	0.08525	0.02743507	0.1811649	0.0103286	0.583449	0.00572745	0.00522839	0.389466	0.00579984	11.43014	0.007037026	-3.595933	0.000197708	0.0206943	0.315257	3.66385	0.285349	0.313475	0.135058	0.266119	0.188202	0.03739082
481	1	-3290.63	-3302.54	11.9113	1.969691	0.1890054	0.0304716	0.0517991	0.0323351	0.0551972	0.0345848	0.0339384	0.0392121	0.0395661	0.0178017	0.0433823	0.0450657	0.0188207	0.0467211	0.0216578	0.0335103	0.03979247	0.0131475	0.472828	0.0139015	0.0106497	0.484499	0.00497442	10.37848	0.1775423	-3.395902	0.000355464	0.0276832	0.354359	3.6176	0.276438	0.313029	0.145332	0.265201	0.2173348	0.8169071
482	0	-3295.3	-3303.82	8.52423	3.197555	0.1612985	0.0363207	0.061889	0.0239147	0.0600389	0.0260132	0.0579789	0.0129111	0.0369708	0.0163392	0.0114783	0.015339	0.0160469	0.0234865	0.0131447	0.02248118	0.05888126	0.00958923	0.619806	0.00244567	0.00352005	0.357457	0.0071817	20.64039	0.2619794	-3.795077	0.000101237	0.0148399	0.275581	3.70948	0.314587	0.287037	0.129981	0.268395	0.3208607	0.8164896
483	1	-3288.33	-3299.35	11.0156	1.970729	0.1585701	0.0385528	0.0382201	0.0399296	0.0495245	0.0250996	0.0516942	0.0549158	0.0276762	0.0234766	0.0399304	0.0334267	0.0363532	0.0467211	0.0326679	0.02711231	-0.01752292	0.00965022	0.530989	0.0127978	0.00408939	0.440376	0.00209669	11.23686	0.03882034	-3.607767	8.73557e-05	0.0137905	0.267497	3.71863	0.289745	0.31023	0.134501	0.265523	0.02129742	1.822772
484	0	-3289.84	-3300.93	11.097	3.197555	0.1886775	0.0447992	0.0436344	0.018106	0.0818825	0.0210656	0.0270915	0.0243946	0.0163939	0.0204823	0.00906456	0.0156401	0.0192714	0.0413663	0.039727	0.0229324	0.3114784	0.0103613	0.583187	0.00027535	0.0110492	0.380001	0.0151262	10.19715	0.03588711	-3.775204	0.000350978	0.0275095	0.353467	3.61867	0.292961	0.302334	0.132293	0.272413	0.3473655	0.1033122
485	1	-3292.24	-3299.8	7.55862	1.970729	0.1741271	0.046608	0.0428249	0.0491122	0.0513108	0.030767	0.0269411	0.031324	0.0448189	0.063645	0.114182	0.0257504	0.0504991	0.0389257	0.103079	0.04732076	0.1522655	0.00505116	0.535424	0.0091515	0.00839166	0.437706	0.00427548	9.365511	0.04487283	-3.050806	0.000190339	0.0203077	0.312869	3.66663	0.29587	0.305631	0.125083	0.273417	0.1971384	0.227621
486	0	-3292.12	-3298.8	6.68326	3.197555	0.1776027	0.0377141	0.0510511	0.0162367	0.08033	0.0328119	0.0302959	0.0436236	0.0145189	0.0159561	0.0258552	0.0204011	0.0188687	0.0171673	0.0702372	0.01934851	0.05708554	0.0112486	0.563846	0.000620627	0.00564546	0.410534	0.00810515	11.95977	0.1094441	-3.94514	0.000222319	0.0219351	0.322741	3.6551	0.280284	0.310255	0.126888	0.282573	0.1665296	0.6572048
487	1	-3291.64	-3299.99	8.34386	1.968511	0.2135061	0.0705496	0.0568044	0.0457792	0.0626643	0.0357805	0.0649619	0.0211541	0.0776065	0.0374978	0.0862641	0.0346978	0.0222023	0.0341328	0.0507691	0.04259029	-0.09948508	0.00793498	0.5654	0.00961956	0.00304056	0.412539	0.00146674	8.234303	0.1493076	-3.156129	0.000822079	0.0419124	0.41798	3.53929	0.305912	0.292003	0.125565	0.27652	0.04982251	2.99679
488	0	-3290.33	-3299.67	9.33304	2.906966	0.2212842	0.0365727	0.0508412	0.0270657	0.0533572	0.0211399	0.0230531	0.00754014	0.0434654	0.0192645	0.0240796	0.0570124	0.0322627	0.0356194	0.0246701	0.03959608	-0.2069281	0.0194615	0.505876	0.0022654	0.0130482	0.456172	0.00317618	9.859859	0.266576	-3.229025	0.00103182	0.0468856	0.4369	3.51518	0.303593	0.283494	0.137189	0.275724	0.05964787	4.469162
489	1	-3297.25	-3303.49	6.24426	1.968511	0.1616667	0.0319577	0.0488716	0.0473453	0.0515376	0.0635883	0.0387687	0.0636701	0.149888	0.0764342	0.0559011	0.0420815	0.0427485	0.0566175	0.0804144	0.08168533	0.04836715	0.0114233	0.500914	0.00274825	0.00539066	0.475966	0.00355803	5.171012	0.01424962	-2.504881	0.000103233	0.0149846	0.276668	3.70824	0.316353	0.28492	0.132003	0.266724	0.06261677	0.2275687
490	0	-3285.07	-3297.62	12.5408	3.573277	0.2018432	0.0685041	0.026123	0.0173324	0.0338836	0.0122799	0.0242709	0.00879742	0.0498515	0.0288245	0.026844	0.0360409	0.0172364	0.0225356	0.0106673	0.03539597	-0.0725005	0.0212802	0.50597	0.0044783	0.00573931	0.461681	0.000851373	7.021802	0.09115198	-3.341157	0.000565769	0.0348455	0.388451	3.57614	0.283595	0.303014	0.135715	0.277676	0.01865149	4.887116
491	1	-3296.14	-3301.67	5.52642	1.968511	0.1383164	0.0341619	0.0428225	0.0375393	0.0833415	0.0268263	0.0316416	0.0726151	0.0392325	0.146375	0.0263845	0.0384285	0.0762925	0.056743	0.0515407	0.04599528	0.2261432	0.00932076	0.507686	0.00322427	0.00680865	0.467795	0.00516506	11.6795	0.06420747	-3.079217	2.43582e-05	0.00730227	0.20637	3.7863	0.296026	0.312201	0.113777	0.277995	0.2903507	0.2211377
