Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1700	0	18.3771	0	18.3771	9.651258	1270.458	0.0405275	0.0139559	0.0132465	0.0104132	0.0239777	0.0109903	0.0243193	0.0145545	0.0132034	0.0157585	0.0208655	0.0122491	0.0285318	0.00761559	0.02008266	-0.1486142	0.318912	0.0768888	0.128131	0.39813	0.0597366	0.0182023	41.92868	0.1630357	-3.907898	0.964567	0.990668	1.00888	1.03588	0.122538	0.0421538	0.232026	0.603283	0.01442154	11.30502
1701	1	-16.4146	0	-16.4146	17.78734	33031.09	0.246174	0.123969	0.0377762	0.196819	0.135155	0.0559042	0.131959	0.0540114	0.205434	0.0689034	0.109799	0.306778	0.20291	0.0572967	0.09723909	-0.04412937	0.215071	0.0106923	0.399105	0.0952195	0.178395	0.101517	23.56612	0.04616825	-2.330582	0.993015	0.998205	1.00178	1.007	0.206621	0.0250963	0.453701	0.314582	0.002038883	22.64389
1702	0	4.25406	0	4.25406	23.1909	1109.84	0.0583262	0.0279726	0.0217117	0.0271586	0.0393262	0.0110681	0.0665889	0.0251118	0.0106851	0.00793237	0.0210632	0.013027	0.0175272	0.0121338	0.02922881	-0.1630027	0.27389	0.0669029	0.109486	0.409793	0.117615	0.0223133	44.9975	0.171795	-3.5326	0.962107	0.989999	1.00949	1.03841	0.266925	0.01028	0.163532	0.559264	0.008792221	19.53943
1703	1	-12.9297	0	-12.9297	12.35735	33614.92	0.162437	0.0841995	0.0432238	0.104729	0.102603	0.044672	0.303813	0.0463845	0.178233	0.0494353	0.0910327	0.352849	0.174944	0.0656407	0.09874217	-0.06548393	0.0789997	0.0101389	0.289841	0.378316	0.175725	0.0669789	18.11488	0.06972481	-2.315243	0.993076	0.998221	1.00176	1.00694	0.131852	0.0205138	0.558765	0.288869	0.004240883	16.44111
1704	0	15.531	0	15.531	8.623848	1115.031	0.0231769	0.017649	0.0260467	0.016813	0.0497641	0.0270013	0.031229	0.0258534	0.00913083	0.0100834	0.0117331	0.0170739	0.0220233	0.0171831	0.02459235	-0.2027216	0.387949	0.0599806	0.163581	0.326836	0.0448534	0.0167998	35.43066	0.2163558	-3.70532	0.962195	0.990023	1.00946	1.03832	0.73003	0.0133921	0.19106	0.0655178	0.01363417	15.86865
1705	1	-10.3995	0	-10.3995	9.067991	38624.29	0.155805	0.124521	0.103869	0.145499	0.0786576	0.120338	0.225411	0.0487097	0.0829566	0.0508833	0.109328	0.311753	0.20991	0.0815171	0.1235915	-0.1558314	0.284711	0.0220815	0.360974	0.0572627	0.175076	0.0998951	30.41626	0.1577672	-2.090774	0.99354	0.998341	1.00164	1.00648	0.505884	0.333319	0.0867344	0.0740624	0.001935783	81.50045
1706	0	13.7957	0	13.7957	12.41418	1182.221	0.0247004	0.018451	0.0375938	0.0130208	0.0317163	0.0159055	0.0279983	0.0248452	0.00827903	0.00727456	0.0198147	0.0241162	0.02185	0.0302477	0.02276325	-0.3055288	0.229858	0.114355	0.310158	0.254873	0.0496518	0.0411044	26.32533	0.3625788	-3.782608	0.963277	0.990317	1.0092	1.03721	0.478199	0.0213157	0.420821	0.0796645	0.05704997	6.35546
1707	1	-12.9087	0	-12.9087	11.93133	33041.64	0.123283	0.224179	0.0853821	0.196255	0.106922	0.18535	0.238387	0.07578	0.0544503	0.0977762	0.193336	0.315145	0.192959	0.0864928	0.1187415	-0.0606524	0.440037	0.0402781	0.258666	0.0437061	0.1577	0.059613	14.14249	0.06753975	-2.130807	0.993016	0.998205	1.00178	1.007	0.310701	0.427696	0.157977	0.103625	0.006887352	9.806345
1708	0	13.0759	0	13.0759	4.549623	1112.629	0.0537104	0.0232609	0.0373443	0.0209528	0.0229785	0.0170251	0.01749	0.0358892	0.0122154	0.00848178	0.027774	0.0238684	0.00828282	0.0262565	0.01817858	-0.3326244	0.2181	0.120213	0.386322	0.229907	0.0381355	0.00732343	35.82149	0.4233289	-4.007512	0.962154	0.990012	1.00947	1.03836	0.428126	0.110019	0.31963	0.142225	0.09070447	4.667123
1709	1	-8.98209	0	-8.98209	8.185953	33492.48	0.0875562	0.180524	0.0904619	0.166123	0.0437348	0.13407	0.182646	0.0565464	0.109663	0.0890315	0.209211	0.16251	0.169253	0.127138	0.1202234	-0.1395393	0.28857	0.0290179	0.444165	0.109448	0.0787792	0.0500207	22.31968	0.142824	-2.118403	0.993063	0.998217	1.00177	1.00695	0.21067	0.481673	0.16081	0.146847	0.003284714	43.48141
1710	0	16.6143	0	16.6143	3.250804	1102.977	0.0819208	0.0309655	0.0247176	0.0108322	0.0181404	0.0140027	0.0228283	0.0401872	0.0209119	0.00968725	0.0111755	0.0235958	0.0127415	0.0267681	0.02521395	-0.1313193	0.329133	0.179306	0.237638	0.113294	0.134829	0.00580139	6.867026	0.2322863	-3.680358	0.96199	0.989967	1.00951	1.03853	0.181182	0.0411267	0.439448	0.338244	0.100967	2.300615
1711	1	-16.1127	0	-16.1127	17.98135	31782	0.0656039	0.24005	0.0748258	0.287555	0.0586892	0.235232	0.312405	0.0789951	0.174683	0.0919709	0.181885	0.16052	0.178121	0.142477	0.1430633	-0.1875472	0.501046	0.0619193	0.332887	0.0258066	0.0253552	0.0529861	28.33177	0.1905536	-1.944468	0.992879	0.99817	1.00181	1.00714	0.474995	0.159415	0.344269	0.0213199	0.003006343	63.38384
1712	0	17.6665	0	17.6665	5.101737	1281.165	0.04715	0.0201294	0.0327086	0.00817445	0.0269306	0.00620793	0.0208818	0.0317478	0.0203475	0.00653977	0.0136656	0.0170315	0.0129759	0.0294469	0.01818265	-0.2270842	0.17848	0.193766	0.133922	0.24034	0.246184	0.00730794	9.594566	0.2666072	-4.007288	0.964714	0.990708	1.00885	1.03573	0.184344	0.306764	0.0415503	0.467341	0.03952293	6.745632
1713	1	-19.0474	0	-19.0474	14.35443	33521.17	0.0741046	0.174181	0.0948521	0.32712	0.178336	0.228298	0.381803	0.114011	0.245129	0.132296	0.21082	0.20265	0.160096	0.26463	0.1948326	-0.06374205	0.387886	0.093767	0.243585	0.153012	0.0379908	0.0837582	34.06901	0.06999425	-1.635614	0.993066	0.998218	1.00176	1.00695	0.869352	0.0803318	0.0212744	0.0290423	0.006252202	11.19513
1714	0	18.9018	0	18.9018	2.854618	1175.205	0.0357939	0.0246149	0.0193629	0.00976937	0.0179993	0.00718341	0.0216495	0.0284835	0.0280449	0.00527108	0.0145761	0.0118826	0.00745867	0.0132947	0.01374155	-0.07991633	0.229475	0.101195	0.268489	0.313483	0.0835596	0.00379802	13.56415	0.1895087	-4.287331	0.963168	0.990288	1.00923	1.03732	0.113133	0.13135	0.61254	0.142977	0.1095924	1.729214
1715	1	-15.8828	0	-15.8828	7.882782	34634.79	0.105887	0.101563	0.242812	0.325981	0.117724	0.235433	0.279635	0.2057	0.374632	0.0813424	0.260665	0.175359	0.270742	0.127586	0.1538607	-0.1972798	0.151865	0.176329	0.255969	0.130352	0.0992002	0.186285	33.00955	0.2206888	-1.871708	0.993178	0.998247	1.00174	1.00684	0.426158	0.0692899	0.0175414	0.487011	0.02340903	9.427507
1716	0	18.754	0	18.754	8.981247	1312.261	0.020894	0.0269835	0.0321568	0.00730473	0.020282	0.00812266	0.0112173	0.0211868	0.029819	0.00975536	0.0145545	0.0150067	0.0126227	0.013751	0.01770033	-0.07340966	0.295591	0.0791933	0.0947825	0.418644	0.106752	0.00503779	19.22581	0.1641259	-4.034172	0.965132	0.990821	1.00874	1.0353	0.508392	0.0130305	0.360016	0.118561	0.09071622	1.809223
1717	1	-15.7186	0	-15.7186	5.92048	30525.07	0.170935	0.0668976	0.119865	0.33814	0.150861	0.179583	0.236127	0.171628	0.142658	0.115266	0.1838	0.151041	0.204527	0.114566	0.2101311	-0.243658	0.29813	0.0639615	0.335579	0.0701483	0.149659	0.0825211	19.33305	0.374276	-1.560024	0.992734	0.998132	1.00185	1.00728	0.331763	0.0468137	0.0636487	0.557775	0.130618	2.865424
1718	0	10.8416	0	10.8416	10.80951	1399.931	0.0224955	0.0124371	0.0281709	0.00904132	0.025605	0.00473146	0.0104434	0.0279999	0.0246565	0.00919758	0.0213903	0.0123245	0.0146024	0.00932979	0.01987767	0.2221353	0.489073	0.036245	0.164053	0.230855	0.0408188	0.0389552	24.18665	0.1242517	-3.918158	0.966235	0.99112	1.00847	1.03417	0.219814	0.0162338	0.656732	0.10722	0.346387	0.3587077
1719	1	-15.7517	0	-15.7517	6.873923	25125.9	0.251294	0.0661908	0.0615765	0.478853	0.208818	0.081146	0.173079	0.166108	0.123536	0.150434	0.112406	0.237261	0.34536	0.0955857	0.1508226	-0.2826994	0.335121	0.0146529	0.218145	0.0842487	0.289252	0.0585798	38.70677	0.3464365	-1.891651	0.991992	0.99794	1.00204	1.00803	0.58494	0.24412	0.0831116	0.0878287	0.06373713	5.435395
1720	0	17.4885	0	17.4885	20.17076	1795.438	0.0259732	0.0141116	0.0313501	0.0136424	0.0177107	0.00452247	0.0118264	0.0274902	0.0147745	0.0120139	0.0294391	0.0114281	0.00951013	0.0103598	0.01795118	-0.103899	0.560979	0.0140582	0.150937	0.178784	0.0200063	0.0752348	23.98823	0.1547802	-4.0201	0.970163	0.99218	1.0075	1.03016	0.690823	0.0534789	0.106025	0.149674	0.0508812	3.041992
1721	1	-20.1486	0	-20.1486	20.31752	23406.53	0.141229	0.10285	0.0713354	0.535805	0.166951	0.125918	0.281921	0.121748	0.108789	0.16024	0.170627	0.20975	0.274173	0.103874	0.1524803	-0.1281226	0.343563	0.00501727	0.23666	0.0741428	0.314444	0.0261722	38.76617	0.2570662	-1.88072	0.991704	0.997866	1.00211	1.00832	0.440364	0.230101	0.162887	0.166648	0.1289436	1.993632
1722	0	24.0464	0	24.0464	5.822755	1810.71	0.0178527	0.0132947	0.017962	0.00696087	0.0214851	0.00453153	0.00811932	0.0193303	0.0162642	0.00907473	0.030853	0.0201889	0.010597	0.00987847	0.01371916	0.05649654	0.081771	0.0429123	0.15597	0.121409	0.115025	0.482913	8.788928	0.06354262	-4.288962	0.970288	0.992213	1.00747	1.03003	0.330439	0.0961508	0.336785	0.236625	0.1200392	0.5293491
1723	1	-17.2116	0	-17.2116	6.330007	26102.4	0.132094	0.143066	0.1571	0.561421	0.145794	0.168719	0.22533	0.126152	0.184881	0.158643	0.117834	0.234973	0.181001	0.0735975	0.1638259	0.2851601	0.12515	0.00299613	0.137425	0.164981	0.555543	0.0139049	18.00484	0.2186376	-1.808951	0.992143	0.99798	1.002	1.00788	0.244321	0.740975	0.00154958	0.0131545	0.5037977	0.433979
1724	0	22.9842	0	22.9842	5.914028	1978.973	0.015583	0.0247335	0.0129312	0.00915677	0.0256708	0.00518991	0.00805702	0.0108875	0.027186	0.0046652	0.0198894	0.0123303	0.0148787	0.0180116	0.01413271	-0.01519846	0.0725086	0.0473123	0.32934	0.147704	0.0551207	0.348014	9.324075	0.05389192	-4.259263	0.971573	0.992558	1.00715	1.02872	0.322454	0.0155386	0.337304	0.324703	0.03869346	1.392791
1725	1	-13.2344	0	-13.2344	6.481886	25419.88	0.10844	0.228046	0.329233	0.372792	0.131385	0.346999	0.158846	0.105286	0.110958	0.211531	0.103052	0.217731	0.167474	0.0844167	0.1641853	-0.01244295	0.0375774	0.00282452	0.184465	0.043898	0.704067	0.0271678	8.110398	0.1284451	-1.80676	0.992039	0.997952	1.00203	1.00798	0.150311	0.481676	0.0330287	0.334985	0.1160022	1.107265
1726	0	22.2078	0	22.2078	8.100925	2381.036	0.0112378	0.0369133	0.0172653	0.0142447	0.0245595	0.00484146	0.00717638	0.014448	0.0199969	0.00989191	0.0125678	0.00596846	0.0156515	0.0133273	0.01401088	0.01715328	0.0509193	0.0154444	0.148512	0.101023	0.0265886	0.657512	12.6466	0.06471592	-4.267921	0.974072	0.993227	1.00653	1.02617	0.0999011	0.076966	0.745567	0.0775655	0.0818692	0.7904794
1727	1	-15.3555	0	-15.3555	12.80475	27054.6	0.143666	0.323366	0.308873	0.165015	0.0888819	0.263437	0.143775	0.0761649	0.133395	0.226345	0.21812	0.190359	0.105881	0.0458935	0.1523732	0.00369253	0.0457052	0.00489558	0.544211	0.0114069	0.362742	0.0310399	15.97829	0.09483787	-1.881422	0.992283	0.998016	1.00196	1.00774	0.083989	0.383701	0.0717059	0.460604	0.0985304	0.962524
1728	0	17.4856	0	17.4856	5.816769	2401.471	0.01218	0.060697	0.0247632	0.0225601	0.0158796	0.00773442	0.013169	0.00883747	0.0150086	0.00492104	0.0111194	0.00475928	0.0280158	0.019391	0.01487363	-0.04963242	0.234765	0.0098745	0.0556127	0.140346	0.0273078	0.532094	13.4965	0.123889	-4.208165	0.974182	0.993256	1.00651	1.02606	0.0996788	0.0345694	0.537831	0.327921	0.07425657	1.668391
1729	1	-17.0845	0	-17.0845	14.45719	31579.93	0.102295	0.150531	0.206323	0.181119	0.0891706	0.207984	0.138266	0.124494	0.236264	0.151878	0.157981	0.405998	0.314375	0.0836141	0.1743613	-0.07915527	0.0933453	0.00393262	0.450821	0.0105986	0.393906	0.0473962	29.96359	0.1190149	-1.746626	0.992856	0.998164	1.00182	1.00716	0.728313	0.0455858	0.0476891	0.178412	0.03985967	2.985849
1730	0	21.5124	0	21.5124	9.098973	2370.436	0.00508064	0.0235521	0.0152738	0.018612	0.0234812	0.00878157	0.0153911	0.0112089	0.0104006	0.00670933	0.012987	0.00500616	0.0181553	0.0125293	0.01230505	0.02493931	0.424144	0.025715	0.0250676	0.136617	0.0142148	0.374242	15.49487	0.05669061	-4.397745	0.974014	0.993212	1.00655	1.02623	0.385034	0.0356273	0.483779	0.0955595	0.08162992	0.6944832
1731	1	-24.2141	0	-24.2141	11.86827	28981.87	0.132505	0.382014	0.279971	0.0892938	0.0848491	0.112492	0.163169	0.216413	0.337203	0.295782	0.0514506	0.54819	0.287246	0.0889301	0.1413523	-0.1391398	0.409125	0.00138039	0.276619	0.015742	0.252941	0.0441931	34.46803	0.1599153	-1.9565	0.992543	0.998083	1.0019	1.00748	0.277244	0.265009	0.0358589	0.421888	0.02077551	7.697297
1732	0	25.944	0	25.944	9.492634	2177.819	0.00867531	0.0171316	0.00533698	0.0150591	0.00789187	0.0065023	0.0240354	0.0183739	0.0131724	0.00850021	0.00580212	0.00876577	0.021502	0.0111608	0.01256003	0.0109478	0.204879	0.155594	0.0422414	0.168877	0.0323357	0.396073	10.41654	0.04092275	-4.377236	0.972895	0.992912	1.00683	1.02737	0.456114	0.00870168	0.369877	0.165308	0.05187055	0.7889399
1733	1	-20.9694	0	-20.9694	11.32691	21855.92	0.10442	0.458707	0.185276	0.081583	0.128496	0.116904	0.176818	0.187793	0.239546	0.172861	0.0496515	0.428783	0.313952	0.0779101	0.1625661	0.06716161	0.443408	0.00687448	0.321702	0.00899072	0.14271	0.0763141	14.49096	0.2198223	-1.81667	0.991415	0.997791	1.00218	1.00861	0.169429	0.402025	0.154453	0.274093	0.286984	0.7659743
1734	0	22.6976	0	22.6976	11.43206	2530.852	0.00799015	0.0169029	0.00653784	0.00898494	0.0191002	0.00699191	0.0144261	0.0195158	0.0132562	0.00582649	0.00940107	0.0135573	0.0175752	0.00936993	0.01332114	0.08577074	0.0716845	0.155092	0.144779	0.0757812	0.0673303	0.485333	42.8353	0.02274998	-4.318403	0.974847	0.993434	1.00634	1.02538	0.155444	0.00177316	0.562029	0.280754	0.1085207	0.2096372
1735	1	-28.6462	0	-28.6462	7.778442	21954.85	0.0931781	0.74383	0.282868	0.0914131	0.129034	0.196057	0.474499	0.287251	0.238453	0.269217	0.115068	0.963662	0.337523	0.0649679	0.1836041	0.02003176	0.419066	0.00962726	0.205921	0.0113492	0.154834	0.199202	14.47784	0.1628754	-1.694973	0.991434	0.997796	1.00218	1.00859	0.0551477	0.427955	0.201643	0.315254	0.1829072	0.8904813
1736	0	22.9702	0	22.9702	10.22268	2221.333	0.0076225	0.0179097	0.00671264	0.00493041	0.0178415	0.00596726	0.0256083	0.0192298	0.0150663	0.00619397	0.00740886	0.00800208	0.00749139	0.00825553	0.01012592	0.09671819	0.0844122	0.152248	0.16264	0.129486	0.274221	0.196993	38.07462	0.0172234	-4.592656	0.973161	0.992983	1.00676	1.0271	0.412123	0.000541651	0.217305	0.37003	0.1139416	0.1511599
1737	1	-21.3258	0	-21.3258	2.880808	23700.2	0.126606	0.493891	0.433823	0.140499	0.194754	0.206855	0.38615	0.556609	0.131779	0.380855	0.139567	0.643197	0.288202	0.0864254	0.2081629	0.1434478	0.474066	0.00274176	0.0924698	0.00850424	0.296251	0.125967	4.909831	0.1632001	-1.569434	0.991755	0.997879	1.0021	1.00827	0.0714879	0.60644	0.148509	0.173563	0.3066478	0.5322069
1738	0	15.047	0	15.047	14.60837	3197.919	0.00591758	0.0178454	0.00511222	0.00608649	0.0366935	0.00393043	0.0206715	0.0122172	0.0220016	0.0115448	0.0146761	0.0173401	0.0166936	0.00512799	0.009748057	0.1618747	0.0735606	0.157735	0.0575402	0.160409	0.191656	0.359098	33.93391	0.02580978	-4.630687	0.977613	0.99417	1.00565	1.02257	0.0753833	0.000777845	0.723039	0.2008	0.1876844	0.1375169
1739	1	-28.394	0	-28.394	5.159568	27589.61	0.130877	1.45324	0.479831	0.14739	0.201391	0.18752	0.292803	0.235038	0.19081	0.460413	0.219013	0.533929	0.165812	0.0821387	0.2307459	0.1835424	0.268871	0.00567344	0.0732414	0.00734638	0.31031	0.334558	38.66097	0.1951712	-1.466438	0.992358	0.998035	1.00194	1.00766	0.040681	0.530819	0.23231	0.196191	0.3787136	0.515353
1740	0	10.3424	0	10.3424	22.06419	2653.092	0.00768695	0.026455	0.00614267	0.0111386	0.0297933	0.00916864	0.0171898	0.0128513	0.020549	0.00660675	0.0100301	0.0170626	0.0146803	0.00587033	0.01257106	0.1767625	0.0665501	0.271211	0.0797774	0.0819658	0.250432	0.250064	23.08798	0.02001372	-4.376358	0.975431	0.99359	1.00619	1.02478	0.563199	0.00123505	0.416088	0.0194779	0.1967762	0.101708
1741	1	-35.1504	0	-35.1504	9.605545	22898.15	0.161012	0.889277	0.456117	0.217163	0.148995	0.10943	0.383813	0.36678	0.254941	0.355071	0.154174	0.519834	0.419714	0.0673209	0.3184672	0.06121525	0.171861	0.00854157	0.151047	0.00635837	0.147741	0.51445	34.89222	0.3081722	-1.144236	0.991612	0.997842	1.00213	1.00841	0.0862968	0.566266	0.182357	0.16508	0.3693874	0.834279
1742	0	11.2615	0	11.2615	36.48545	2361.893	0.00981268	0.0258459	0.00525026	0.0131013	0.0354865	0.0104516	0.0163732	0.0132896	0.0177419	0.00895475	0.0116358	0.0148037	0.0153419	0.00396503	0.01089761	0.09743669	0.155714	0.146573	0.0727966	0.0893001	0.310882	0.224735	47.55009	0.02460871	-4.519212	0.973968	0.993199	1.00656	1.02627	0.299179	0.245916	0.448715	0.00619083	0.1220454	0.2016357
1743	1	-23.6742	0	-23.6742	6.284382	23707.83	0.241948	0.425783	0.377647	0.338064	0.136878	0.125995	0.232193	0.383601	0.168437	0.216325	0.132432	0.636137	0.465875	0.141094	0.2298989	-0.003663827	0.176093	0.0428104	0.201238	0.00587872	0.193752	0.380228	40.70782	0.1214722	-1.470116	0.991757	0.997879	1.0021	1.00827	0.133361	0.213794	0.273131	0.379713	0.1178084	1.0311
1744	0	21.071	0	21.071	19.03606	2306.85	0.00927353	0.0162105	0.00659699	0.0173633	0.0132101	0.00700232	0.0278793	0.00981155	0.0188978	0.011106	0.00768945	0.0127814	0.0205881	0.00688886	0.01110316	0.1468646	0.020707	0.177173	0.116329	0.0362566	0.503294	0.14624	20.30792	0.02405713	-4.500526	0.97366	0.993117	1.00664	1.02659	0.409512	0.314598	0.216717	0.059173	0.1709217	0.1407494
1745	1	-17.5691	0	-17.5691	6.069761	23874.69	0.200013	0.439406	0.470993	0.132819	0.180178	0.0939628	0.243396	0.18288	0.148594	0.274556	0.226088	0.374263	0.413115	0.151939	0.2223828	0.03681721	0.300254	0.0238569	0.299291	0.0100278	0.122753	0.243817	7.823865	0.09662056	-1.503355	0.991786	0.997887	1.00209	1.00824	0.15717	0.0966571	0.124199	0.621974	0.1334378	0.724087
1746	0	19.3457	0	19.3457	30.86476	2472.848	0.0075495	0.011598	0.00970738	0.0224154	0.0137032	0.00619113	0.0270795	0.0191293	0.0150084	0.0127223	0.0100644	0.00814475	0.0190931	0.00897606	0.01432937	0.06328011	0.0757295	0.190707	0.112463	0.226365	0.243052	0.151683	39.22905	0.01857472	-4.245444	0.974556	0.993356	1.00641	1.02568	0.403235	0.0852874	0.152363	0.359114	0.08185483	0.2269227
1747	1	-18.3353	0	-18.3353	1.905554	27072.92	0.371232	0.373326	0.38467	0.165429	0.155411	0.183445	0.296385	0.219242	0.248558	0.267127	0.238359	0.208548	0.263091	0.213803	0.3033909	0.02808082	0.276386	0.0279194	0.36525	0.0130534	0.17682	0.140572	17.13574	0.05095013	-1.192733	0.992285	0.998016	1.00196	1.00774	0.339715	0.598619	0.0108076	0.0508583	0.07903094	0.6446858
1748	0	21.5717	0	21.5717	7.446094	2380.645	0.0172398	0.0103965	0.0071614	0.0215416	0.00987687	0.00842017	0.0181742	0.0133806	0.0158137	0.0082611	0.0109518	0.0135719	0.0298262	0.00883389	0.01520753	0.1208047	0.0867678	0.122596	0.115706	0.330316	0.0711174	0.273497	44.94237	0.04406367	-4.185965	0.97407	0.993226	1.00653	1.02617	0.296936	0.0301446	0.0205659	0.652353	0.1648684	0.2672657
1749	1	-13.6469	0	-13.6469	4.389215	30368.92	0.223161	0.273487	0.346048	0.0996291	0.184363	0.179073	0.339371	0.133697	0.271103	0.289256	0.236805	0.14517	0.374235	0.166151	0.1970424	-0.02484827	0.288427	0.0254806	0.301573	0.00729171	0.162362	0.214865	7.319189	0.09114905	-1.624336	0.992715	0.998128	1.00185	1.0073	0.124071	0.0965039	0.420476	0.358949	0.06630078	1.374781
1750	0	15.6526	0	15.6526	18.01028	2187.613	0.0124815	0.0109706	0.0136627	0.0168989	0.013855	0.0166635	0.0154768	0.00828693	0.0198484	0.0104973	0.00928808	0.0165966	0.0344796	0.0195941	0.01597516	0.1249441	0.138435	0.129465	0.179586	0.226595	0.060142	0.265778	34.39543	0.1529365	-4.13672	0.972956	0.992929	1.00681	1.02731	0.175491	0.0111827	0.724672	0.0886541	0.2778806	0.5503677
1751	1	-22.9746	0	-22.9746	6.403002	29533.36	0.247003	0.290181	0.544826	0.0870778	0.342662	0.191672	0.526298	0.256454	0.163015	0.451714	0.181168	0.141098	0.227091	0.435078	0.2577631	0.1686123	0.125244	0.116912	0.281822	0.0116256	0.206733	0.257665	17.26042	0.0701936	-1.355714	0.992613	0.998101	1.00188	1.00741	0.0177133	0.522281	0.143868	0.316138	0.2388059	0.2939358
1752	0	19.1172	0	19.1172	10.49444	2574.044	0.015001	0.0128356	0.0268923	0.0117279	0.0162491	0.00778126	0.0132638	0.0132746	0.0216045	0.00814224	0.0100652	0.0119154	0.0473538	0.0159597	0.01271061	0.2602688	0.154911	0.0877698	0.270578	0.0909382	0.0285072	0.367296	38.13085	0.04029639	-4.365318	0.975058	0.99349	1.00629	1.02516	0.0829816	0.615457	0.254028	0.0475334	0.3005652	0.1340687
1753	1	-28.7927	0	-28.7927	28.85348	30302.87	0.200883	0.123323	0.373212	0.121275	0.411257	0.212756	0.518416	0.282367	0.357584	0.40285	0.159296	0.121546	0.188871	0.651973	0.2323788	0.03543067	0.362716	0.0956193	0.304756	0.0275336	0.050221	0.159154	48.89908	0.08881959	-1.459386	0.992707	0.998126	1.00186	1.00731	0.379737	0.319522	0.222028	0.0787131	0.1242503	0.7148443
1754	0	16.0021	0	16.0021	15.62147	2711.098	0.0136854	0.014093	0.0310208	0.0123476	0.0145754	0.022798	0.0134353	0.0145237	0.0272471	0.00820154	0.010959	0.012886	0.046591	0.0189738	0.0137308	0.110416	0.0328674	0.0632942	0.454516	0.0746897	0.0453621	0.329271	37.15632	0.04277403	-4.288114	0.975694	0.99366	1.00613	1.02452	0.0664743	0.63985	0.289433	0.00424255	0.15319	0.2792221
1755	1	-31.8354	0	-31.8354	8.000825	39700.24	0.268199	0.107315	0.340306	0.0697164	0.404507	0.100528	0.344503	0.280514	0.341202	0.348968	0.103678	0.128863	0.0889479	0.858885	0.1946221	0.1681026	0.456688	0.0930221	0.104347	0.0379755	0.0270707	0.280897	26.03023	0.190343	-1.636696	0.993628	0.998363	1.00162	1.00639	0.0394076	0.464752	0.462055	0.0337855	0.3584456	0.5310235
1756	0	20.3379	0	20.3379	3.189322	2765.718	0.0136312	0.0101557	0.0267135	0.00906345	0.00965368	0.035756	0.0159753	0.0169872	0.022312	0.0129972	0.016147	0.0195513	0.0531517	0.00971276	0.01602541	0.2328028	0.0107675	0.0320831	0.438228	0.0696898	0.130393	0.318838	22.84916	0.06836434	-4.13358	0.975934	0.993724	1.00607	1.02427	0.0503449	0.784337	0.140351	0.0249674	0.3011671	0.226998
1757	1	-28.3013	0	-28.3013	6.378964	46820.78	0.363402	0.0799431	0.327076	0.121129	0.25625	0.0970612	0.532475	0.332918	0.380508	0.259475	0.118623	0.149484	0.122196	1.78976	0.2531726	0.1286145	0.396562	0.164001	0.189241	0.0101577	0.089173	0.150866	9.500523	0.02751035	-1.373684	0.994132	0.998493	1.00149	1.00588	0.303776	0.249721	0.0392522	0.407251	0.1561249	0.1762074
1758	0	17.9634	0	17.9634	5.955885	2988.237	0.0253978	0.0140861	0.0100494	0.0142325	0.0138826	0.0131683	0.00708071	0.0152542	0.0345335	0.00957179	0.0131289	0.00642673	0.0257889	0.0131822	0.02013654	0.2673366	0.045034	0.22733	0.219575	0.106362	0.117985	0.283714	17.67903	0.04398516	-3.905219	0.976844	0.993966	1.00584	1.02335	0.266128	0.015861	0.51311	0.204901	0.3113218	0.1412852
1759	1	-24.4311	0	-24.4311	8.428913	35767.52	0.182019	0.225265	0.5864	0.221636	0.21105	0.156595	0.520349	0.164629	0.208337	0.339358	0.101389	0.312854	0.183693	1.26613	0.2498974	0.07437566	0.493874	0.0876365	0.173712	0.0644348	0.0285205	0.151822	11.17107	0.01019913	-1.386705	0.993287	0.998275	1.00171	1.00673	0.207533	0.00654691	0.426397	0.359523	0.08457478	0.120593
1760	0	15.1965	0	15.1965	7.708633	2273.603	0.0203194	0.0169514	0.0121455	0.0326506	0.0107667	0.0115348	0.011455	0.0250594	0.0214525	0.0323692	0.00749666	0.00314972	0.0260226	0.00861242	0.01818961	0.3119145	0.0374173	0.261989	0.173583	0.0279365	0.330483	0.168591	28.22878	0.0968352	-4.006905	0.973469	0.993066	1.00668	1.02678	0.129357	0.0330868	0.771867	0.065689	0.4087497	0.2369059
1761	1	-25.8582	0	-25.8582	10.14485	28736.81	0.0952963	0.195522	0.596371	0.221011	0.089524	0.117456	0.351539	0.251434	0.229406	0.323744	0.142694	0.234063	0.17926	1.37883	0.2843979	0.03479124	0.652207	0.0168162	0.057404	0.0413456	0.00482211	0.227405	10.89291	0.0300691	-1.257381	0.992512	0.998075	1.00191	1.00751	0.0602766	0.00291899	0.31288	0.623925	0.06486033	0.4635976
